episode,reward,rail length,game win
988,-896.760329000593,4,False
989,-867.260329000593,4,False
990,-921.760329000593,4,False
991,-864.260329000593,4,False
992,-846.260329000593,4,False
993,-880.3452642279952,5,False
994,-747.260329000593,4,False
995,-851.760329000593,4,False
996,-801.760329000593,4,False
997,-850.760329000593,4,False
998,-883.760329000593,4,False
999,-792.760329000593,4,False
1000,-823.260329000593,4,False
1001,-841.260329000593,4,False
1002,-824.260329000593,4,False
1003,-906.760329000593,4,False
1004,-867.760329000593,4,False
1005,-788.760329000593,4,False
1006,-907.260329000593,4,False
1007,-910.260329000593,4,False
1008,-805.260329000593,4,False
1009,-750.760329000593,4,False
1010,-874.760329000593,4,False
1011,-723.760329000593,4,False
1012,-836.760329000593,4,False
1013,-843.760329000593,4,False
1014,-906.760329000593,4,False
1015,-874.260329000593,4,False
1016,-891.760329000593,4,False
1017,-849.760329000593,4,False
1018,-846.760329000593,4,False
1019,-868.760329000593,4,False
1020,-835.760329000593,4,False
1021,-897.260329000593,4,False
1022,-879.760329000593,4,False
1023,-819.760329000593,4,False
1024,-883.260329000593,4,False
1025,-874.760329000593,4,False
1026,-820.760329000593,4,False
1027,-898.760329000593,4,False
1028,-871.260329000593,4,False
1029,-917.760329000593,4,False
1030,-856.760329000593,4,False
1031,-836.760329000593,4,False
1032,-800.760329000593,4,False
1033,-897.260329000593,4,False
1034,-883.260329000593,4,False
1035,-869.260329000593,4,False
1036,-884.760329000593,4,False
1037,-831.760329000593,4,False
1038,-882.260329000593,4,False
1039,-882.760329000593,4,False
1040,-892.760329000593,4,False
1041,-921.260329000593,4,False
1042,-839.760329000593,4,False
1043,-843.760329000593,4,False
1044,-830.760329000593,4,False
1045,-861.760329000593,4,False
1046,-864.760329000593,4,False
1047,-932.260329000593,4,False
1048,-872.260329000593,4,False
1049,-901.760329000593,4,False
1050,-881.760329000593,4,False
1051,-872.260329000593,4,False
1052,-796.760329000593,4,False
1053,-873.260329000593,4,False
1054,-893.760329000593,4,False
1055,-796.760329000593,4,False
1056,-806.260329000593,4,False
1057,-875.260329000593,4,False
1058,-851.260329000593,4,False
1059,-796.760329000593,4,False
1060,-861.260329000593,4,False
1061,-863.760329000593,4,False
1062,-826.760329000593,4,False
1063,-858.760329000593,4,False
1064,-829.760329000593,4,False
1065,-701.260329000593,4,False
1066,-868.760329000593,4,False
1067,-833.760329000593,4,False
1068,-896.760329000593,4,False
1069,-848.260329000593,4,False
1070,-884.760329000593,4,False
1071,-873.760329000593,4,False
1072,-824.760329000593,4,False
1073,-887.760329000593,4,False
1074,-806.760329000593,4,False
1075,-827.8452642279952,5,False
1076,-857.760329000593,4,False
1077,-882.260329000593,4,False
1078,-929.260329000593,4,False
1079,-900.260329000593,4,False
1080,-809.760329000593,4,False
1081,-879.260329000593,4,False
1082,-848.260329000593,4,False
1083,-885.260329000593,4,False
1084,-898.760329000593,4,False
1085,-846.260329000593,4,False
1086,-855.760329000593,4,False
1087,-889.260329000593,4,False
1088,-870.260329000593,4,False
1089,-755.760329000593,4,False
1090,-796.260329000593,4,False
1091,-886.260329000593,4,False
1092,-828.760329000593,4,False
1093,-866.260329000593,4,False
1094,-894.260329000593,4,False
1095,-867.760329000593,4,False
1096,-857.760329000593,4,False
1097,-846.260329000593,4,False
1098,-836.760329000593,4,False
1099,-899.760329000593,4,False
1100,-854.760329000593,4,False
1101,-812.760329000593,4,False
1102,-901.760329000593,4,False
1103,-849.260329000593,4,False
1104,-874.760329000593,4,False
1105,-824.260329000593,4,False
1106,-768.760329000593,4,False
1107,-832.260329000593,4,False
1108,-793.260329000593,4,False
1109,-838.760329000593,4,False
1110,-884.260329000593,4,False
1111,-848.260329000593,4,False
1112,-905.260329000593,4,False
1113,-807.260329000593,4,False
1114,-846.760329000593,4,False
1115,-851.260329000593,4,False
1116,-814.260329000593,4,False
1117,-833.260329000593,4,False
1118,-864.760329000593,4,False
1119,-885.260329000593,4,False
1120,-846.260329000593,4,False
1121,-851.260329000593,4,False
1122,-864.760329000593,4,False
1123,-896.760329000593,4,False
1124,-901.760329000593,4,False
1125,-844.760329000593,4,False
1126,-833.760329000593,4,False
1127,-825.760329000593,4,False
1128,-722.260329000593,4,False
1129,-902.760329000593,4,False
1130,-803.260329000593,4,False
1131,-841.760329000593,4,False
1132,-804.260329000593,4,False
1133,-910.260329000593,4,False
1134,-869.760329000593,4,False
1135,-758.760329000593,4,False
1136,-898.760329000593,4,False
1137,-872.760329000593,4,False
1138,-831.1306403446054,6,False
1139,-876.760329000593,4,False
1140,-859.260329000593,4,False
1141,-912.260329000593,4,False
1142,-819.260329000593,4,False
1143,-829.260329000593,4,False
1144,-853.760329000593,4,False
1145,-836.760329000593,4,False
1146,-811.760329000593,4,False
1147,-824.260329000593,4,False
1148,-864.760329000593,4,False
1149,-861.260329000593,4,False
1150,-803.760329000593,4,False
1151,-808.260329000593,4,False
1152,-841.760329000593,4,False
1153,-786.260329000593,4,False
1154,-854.260329000593,4,False
1155,-844.760329000593,4,False
1156,-858.260329000593,4,False
1157,-895.760329000593,4,False
1158,-876.260329000593,4,False
1159,-848.260329000593,4,False
1160,-790.760329000593,4,False
1161,-849.260329000593,4,False
1162,-904.260329000593,4,False
1163,-819.760329000593,4,False
1164,-755.760329000593,4,False
1165,-869.260329000593,4,False
1166,-860.260329000593,4,False
1167,-817.760329000593,4,False
1168,-846.260329000593,4,False
1169,-863.760329000593,4,False
1170,-869.260329000593,4,False
1171,-907.260329000593,4,False
1172,-892.260329000593,4,False
1173,-896.760329000593,4,False
1174,-835.760329000593,4,False
1175,-857.260329000593,4,False
1176,-803.760329000593,4,False
1177,-899.760329000593,4,False
1178,-855.260329000593,4,False
1179,-813.760329000593,4,False
1180,-913.760329000593,4,False
1181,-838.760329000593,4,False
1182,-881.260329000593,4,False
1183,-880.760329000593,4,False
1184,-861.760329000593,4,False
1185,-838.760329000593,4,False
1186,-824.260329000593,4,False
1187,-882.260329000593,4,False
1188,-875.760329000593,4,False
1189,-876.760329000593,4,False
1190,-816.760329000593,4,False
1191,-778.760329000593,4,False
1192,-877.260329000593,4,False
1193,-893.260329000593,4,False
1194,-870.260329000593,4,False
1195,-794.760329000593,4,False
1196,-767.260329000593,4,False
1197,-843.260329000593,4,False
1198,-874.760329000593,4,False
1199,-833.260329000593,4,False
1200,-894.260329000593,4,False
1201,-864.260329000593,4,False
1202,-871.760329000593,4,False
1203,-756.260329000593,4,False
1204,-896.760329000593,4,False
1205,-839.760329000593,4,False
1206,-842.260329000593,4,False
1207,-947.760329000593,4,False
1208,-887.760329000593,4,False
1209,-785.260329000593,4,False
1210,-771.260329000593,4,False
1211,-861.760329000593,4,False
1212,-867.760329000593,4,False
1213,-886.760329000593,4,False
1214,-844.760329000593,4,False
1215,-741.260329000593,4,False
1216,-889.260329000593,4,False
1217,-756.260329000593,4,False
1218,-851.260329000593,4,False
1219,-882.260329000593,4,False
1220,-887.760329000593,4,False
1221,-875.760329000593,4,False
1222,-918.760329000593,4,False
1223,-838.260329000593,4,False
1224,-891.760329000593,4,False
1225,-664.8452642279952,5,False
1226,-888.760329000593,4,False
1227,-818.760329000593,4,False
1228,-906.760329000593,4,False
1229,-851.260329000593,4,False
1230,-776.260329000593,4,False
1231,-911.760329000593,4,False
1232,-881.760329000593,4,False
1233,-894.760329000593,4,False
1234,-860.260329000593,4,False
1235,-874.260329000593,4,False
1236,-790.260329000593,4,False
1237,-911.760329000593,4,False
1238,-907.760329000593,4,False
1239,-822.760329000593,4,False
1240,-836.760329000593,4,False
1241,-839.260329000593,4,False
1242,-862.760329000593,4,False
1243,-889.760329000593,4,False
1244,-824.260329000593,4,False
1245,-803.760329000593,4,False
1246,-753.760329000593,4,False
1247,-772.260329000593,4,False
1248,-896.260329000593,4,False
1249,-829.260329000593,4,False
1250,-907.760329000593,4,False
1251,-898.760329000593,4,False
1252,-838.760329000593,4,False
1253,-813.760329000593,4,False
1254,-834.760329000593,4,False
1255,-827.260329000593,4,False
1256,-829.760329000593,4,False
1257,-925.260329000593,4,False
1258,-851.260329000593,4,False
1259,-865.760329000593,4,False
1260,-876.760329000593,4,False
1261,-847.260329000593,4,False
1262,-901.260329000593,4,False
1263,-864.260329000593,4,False
1264,-897.760329000593,4,False
1265,-863.260329000593,4,False
1266,-927.260329000593,4,False
1267,-873.760329000593,4,False
1268,-837.260329000593,4,False
1269,-848.760329000593,4,False
1270,-879.260329000593,4,False
1271,-838.260329000593,4,False
1272,-862.3452642279952,5,False
1273,-854.760329000593,4,False
1274,-882.260329000593,4,False
1275,-846.260329000593,4,False
1276,-808.760329000593,4,False
1277,-864.760329000593,4,False
1278,-851.260329000593,4,False
1279,-809.260329000593,4,False
1280,-864.260329000593,4,False
1281,-896.260329000593,4,False
1282,-824.760329000593,4,False
1283,-863.760329000593,4,False
1284,-817.760329000593,4,False
1285,-834.760329000593,4,False
1286,-903.760329000593,4,False
1287,-901.260329000593,4,False
1288,-823.760329000593,4,False
1289,-901.760329000593,4,False
1290,-756.760329000593,4,False
1291,-879.260329000593,4,False
1292,-878.760329000593,4,False
1293,-844.260329000593,4,False
1294,-893.760329000593,4,False
1295,-842.260329000593,4,False
1296,-790.260329000593,4,False
1297,-877.760329000593,4,False
1298,-861.760329000593,4,False
1299,-856.760329000593,4,False
1300,-889.760329000593,4,False
1301,-836.260329000593,4,False
1302,-786.260329000593,4,False
1303,-855.760329000593,4,False
1304,-853.760329000593,4,False
1305,-802.760329000593,4,False
1306,-814.760329000593,4,False
1307,-811.760329000593,4,False
1308,-837.260329000593,4,False
1309,-866.760329000593,4,False
1310,-859.760329000593,4,False
1311,-914.260329000593,4,False
1312,-860.260329000593,4,False
1313,-874.260329000593,4,False
1314,-896.760329000593,4,False
1315,-784.260329000593,4,False
1316,-882.260329000593,4,False
1317,-897.260329000593,4,False
1318,-832.760329000593,4,False
1319,-880.760329000593,4,False
1320,-897.760329000593,4,False
1321,-899.260329000593,4,False
1322,-779.260329000593,4,False
1323,-857.260329000593,4,False
1324,-827.760329000593,4,False
1325,-857.760329000593,4,False
1326,-867.760329000593,4,False
1327,-860.260329000593,4,False
1328,-882.760329000593,4,False
1329,-874.260329000593,4,False
1330,-828.760329000593,4,False
1331,-1039.5815238949144,3,False
1332,-770.760329000593,4,False
1333,-899.260329000593,4,False
1334,-859.760329000593,4,False
1335,-765.760329000593,4,False
1336,-861.260329000593,4,False
1337,-868.760329000593,4,False
1338,-840.760329000593,4,False
1339,-899.260329000593,4,False
1340,-785.760329000593,4,False
1341,-909.760329000593,4,False
1342,-903.760329000593,4,False
1343,-902.260329000593,4,False
1344,-808.260329000593,4,False
1345,-804.260329000593,4,False
1346,-716.760329000593,4,False
1347,-851.260329000593,4,False
1348,-802.260329000593,4,False
1349,-847.260329000593,4,False
1350,-818.760329000593,4,False
1351,-839.760329000593,4,False
1352,-800.260329000593,4,False
1353,-764.260329000593,4,False
1354,-860.760329000593,4,False
1355,-839.260329000593,4,False
1356,-808.760329000593,4,False
1357,-877.260329000593,4,False
1358,-841.260329000593,4,False
1359,-839.760329000593,4,False
1360,-851.260329000593,4,False
1361,-783.260329000593,4,False
1362,-821.260329000593,4,False
1363,-831.260329000593,4,False
1364,-822.760329000593,4,False
1365,-879.760329000593,4,False
1366,-866.260329000593,4,False
1367,-913.260329000593,4,False
1368,-860.760329000593,4,False
1369,-868.760329000593,4,False
1370,-862.760329000593,4,False
1371,-891.260329000593,4,False
1372,-901.260329000593,4,False
1373,-808.260329000593,4,False
1374,-809.260329000593,4,False
1375,-859.260329000593,4,False
1376,-825.760329000593,4,False
1377,-881.760329000593,4,False
1378,-806.260329000593,4,False
1379,-798.260329000593,4,False
1380,-841.260329000593,4,False
1381,-891.260329000593,4,False
1382,-830.760329000593,4,False
1383,-738.760329000593,4,False
1384,-852.260329000593,4,False
1385,-789.260329000593,4,False
1386,-846.260329000593,4,False
1387,-814.260329000593,4,False
1388,-908.760329000593,4,False
1389,-864.760329000593,4,False
1390,-839.260329000593,4,False
1391,-784.260329000593,4,False
1392,-869.260329000593,4,False
1393,-764.760329000593,4,False
1394,-872.260329000593,4,False
1395,-856.760329000593,4,False
1396,-873.260329000593,4,False
1397,-856.260329000593,4,False
1398,-841.260329000593,4,False
1399,-841.260329000593,4,False
1400,-887.260329000593,4,False
1401,-852.260329000593,4,False
1402,-882.260329000593,4,False
1403,-854.260329000593,4,False
1404,-841.760329000593,4,False
1405,-846.760329000593,4,False
1406,-828.760329000593,4,False
1407,-879.260329000593,4,False
1408,-824.260329000593,4,False
1409,-859.760329000593,4,False
1410,-818.760329000593,4,False
1411,-896.760329000593,4,False
1412,-891.760329000593,4,False
1413,-853.760329000593,4,False
1414,-844.760329000593,4,False
1415,-906.760329000593,4,False
1416,-788.760329000593,4,False
1417,-804.260329000593,4,False
1418,-838.760329000593,4,False
1419,-773.260329000593,4,False
1420,-829.760329000593,4,False
1421,-874.760329000593,4,False
1422,-894.760329000593,4,False
1423,-870.260329000593,4,False
1424,-833.760329000593,4,False
1425,-859.260329000593,4,False
1426,-833.760329000593,4,False
1427,-821.760329000593,4,False
1428,-775.760329000593,4,False
1429,-848.760329000593,4,False
1430,-731.760329000593,4,False
1431,-876.760329000593,4,False
1432,-826.760329000593,4,False
1433,-828.760329000593,4,False
1434,-826.760329000593,4,False
1435,-804.760329000593,4,False
1436,-834.260329000593,4,False
1437,-911.5815238949143,3,False
1438,-834.260329000593,4,False
1439,-781.260329000593,4,False
1440,-808.760329000593,4,False
1441,-854.260329000593,4,False
1442,-848.260329000593,4,False
1443,-889.760329000593,4,False
1444,-902.260329000593,4,False
1445,-867.260329000593,4,False
1446,-886.760329000593,4,False
1447,-891.260329000593,4,False
1448,-798.260329000593,4,False
1449,-809.260329000593,4,False
1450,-840.760329000593,4,False
1451,-873.260329000593,4,False
1452,-829.760329000593,4,False
1453,-873.760329000593,4,False
1454,-853.760329000593,4,False
1455,-871.760329000593,4,False
1456,-853.260329000593,4,False
1457,-814.260329000593,4,False
1458,-821.260329000593,4,False
1459,-858.760329000593,4,False
1460,-859.260329000593,4,False
1461,-713.260329000593,4,False
1462,-878.260329000593,4,False
1463,-817.8452642279952,5,False
1464,-758.760329000593,4,False
1465,-824.760329000593,4,False
1466,-903.260329000593,4,False
1467,-894.760329000593,4,False
1468,-774.260329000593,4,False
1469,-832.260329000593,4,False
1470,-876.760329000593,4,False
1471,-815.260329000593,4,False
1472,-856.760329000593,4,False
1473,-892.760329000593,4,False
1474,-990.0815238949144,3,False
1475,-841.260329000593,4,False
1476,-761.760329000593,4,False
1477,-841.760329000593,4,False
1478,-828.760329000593,4,False
1479,-793.260329000593,4,False
1480,-688.260329000593,4,False
1481,-866.260329000593,4,False
1482,-825.760329000593,4,False
1483,-829.260329000593,4,False
1484,-845.260329000593,4,False
1485,-839.760329000593,4,False
1486,-833.760329000593,4,False
1487,-864.260329000593,4,False
1488,-854.260329000593,4,False
1489,-802.760329000593,4,False
1490,-832.260329000593,4,False
1491,-869.760329000593,4,False
1492,-939.760329000593,4,False
1493,-821.260329000593,4,False
1494,-832.760329000593,4,False
1495,-891.760329000593,4,False
1496,-821.760329000593,4,False
1497,-861.760329000593,4,False
1498,-818.760329000593,4,False
1499,-934.760329000593,4,False
1500,-846.260329000593,4,False
1501,-851.760329000593,4,False
1502,-803.760329000593,4,False
1503,-887.260329000593,4,False
1504,-852.760329000593,4,False
1505,-877.260329000593,4,False
1506,-831.260329000593,4,False
1507,-823.760329000593,4,False
1508,-820.260329000593,4,False
1509,-860.760329000593,4,False
1510,-797.8452642279952,5,False
1511,-889.760329000593,4,False
1512,-901.760329000593,4,False
1513,-854.260329000593,4,False
1514,-857.260329000593,4,False
1515,-852.260329000593,4,False
1516,-877.260329000593,4,False
1517,-826.260329000593,4,False
1518,-866.760329000593,4,False
1519,-801.260329000593,4,False
1520,-874.760329000593,4,False
1521,-880.260329000593,4,False
1522,-863.760329000593,4,False
1523,-823.260329000593,4,False
1524,-806.760329000593,4,False
1525,-876.760329000593,4,False
1526,-841.260329000593,4,False
1527,-868.760329000593,4,False
1528,-854.260329000593,4,False
1529,-804.760329000593,4,False
1530,-896.760329000593,4,False
1531,-906.760329000593,4,False
1532,-829.260329000593,4,False
1533,-869.260329000593,4,False
1534,-803.760329000593,4,False
1535,-782.260329000593,4,False
1536,-851.760329000593,4,False
1537,-914.760329000593,4,False
1538,-866.760329000593,4,False
1539,-839.760329000593,4,False
1540,-821.260329000593,4,False
1541,-818.260329000593,4,False
1542,-853.760329000593,4,False
1543,-804.760329000593,4,False
1544,-844.760329000593,4,False
1545,-867.260329000593,4,False
1546,-829.760329000593,4,False
1547,-822.760329000593,4,False
1548,-846.760329000593,4,False
1549,-836.260329000593,4,False
1550,-838.260329000593,4,False
1551,-866.760329000593,4,False
1552,-819.760329000593,4,False
1553,-856.760329000593,4,False
1554,-868.260329000593,4,False
1555,-801.260329000593,4,False
1556,-864.260329000593,4,False
1557,-835.760329000593,4,False
1558,-783.760329000593,4,False
1559,-881.260329000593,4,False
1560,-869.260329000593,4,False
1561,-811.760329000593,4,False
1562,-833.760329000593,4,False
1563,-819.260329000593,4,False
1564,-863.760329000593,4,False
1565,-844.760329000593,4,False
1566,-867.260329000593,4,False
1567,-879.760329000593,4,False
1568,-829.260329000593,4,False
1569,-830.260329000593,4,False
1570,-837.260329000593,4,False
1571,-858.260329000593,4,False
1572,-870.760329000593,4,False
1573,-848.760329000593,4,False
1574,-789.260329000593,4,False
1575,-848.760329000593,4,False
1576,-887.260329000593,4,False
1577,-863.760329000593,4,False
1578,-836.760329000593,4,False
1579,-830.760329000593,4,False
1580,-881.760329000593,4,False
1581,-917.260329000593,4,False
1582,-866.760329000593,4,False
1583,-869.260329000593,4,False
1584,-903.760329000593,4,False
1585,-848.760329000593,4,False
1586,-696.760329000593,4,False
1587,-884.260329000593,4,False
1588,-892.260329000593,4,False
1589,-813.760329000593,4,False
1590,-873.760329000593,4,False
1591,-838.260329000593,4,False
1592,-848.760329000593,4,False
1593,-776.760329000593,4,False
1594,-771.760329000593,4,False
1595,-873.760329000593,4,False
1596,-827.260329000593,4,False
1597,-859.760329000593,4,False
1598,-838.260329000593,4,False
1599,-847.260329000593,4,False
1600,-784.260329000593,4,False
1601,-871.760329000593,4,False
1602,-848.760329000593,4,False
1603,-819.260329000593,4,False
1604,-872.260329000593,4,False
1605,-847.760329000593,4,False
1606,-861.260329000593,4,False
1607,-805.760329000593,4,False
1608,-848.760329000593,4,False
1609,-831.760329000593,4,False
1610,-843.260329000593,4,False
1611,-871.760329000593,4,False
1612,-846.260329000593,4,False
1613,-848.260329000593,4,False
1614,-733.760329000593,4,False
1615,-856.760329000593,4,False
1616,-844.260329000593,4,False
1617,-848.760329000593,4,False
1618,-849.260329000593,4,False
1619,-798.760329000593,4,False
1620,-847.260329000593,4,False
1621,-864.260329000593,4,False
1622,-748.760329000593,4,False
1623,-861.260329000593,4,False
1624,-909.760329000593,4,False
1625,-873.760329000593,4,False
1626,-859.760329000593,4,False
1627,-833.760329000593,4,False
1628,-914.260329000593,4,False
1629,-927.760329000593,4,False
1630,-841.760329000593,4,False
1631,-747.260329000593,4,False
1632,-853.760329000593,4,False
1633,-851.260329000593,4,False
1634,-919.760329000593,4,False
1635,-881.760329000593,4,False
1636,-811.260329000593,4,False
1637,-821.260329000593,4,False
1638,-871.260329000593,4,False
1639,-846.260329000593,4,False
1640,-809.260329000593,4,False
1641,-800.260329000593,4,False
1642,-837.260329000593,4,False
1643,-783.260329000593,4,False
1644,-948.5815238949144,3,False
1645,-866.260329000593,4,False
1646,-815.260329000593,4,False
1647,-793.760329000593,4,False
1648,-768.260329000593,4,False
1649,-727.760329000593,4,False
1650,-876.260329000593,4,False
1651,-796.760329000593,4,False
1652,-800.760329000593,4,False
1653,-826.760329000593,4,False
1654,-879.760329000593,4,False
1655,-837.260329000593,4,False
1656,-834.260329000593,4,False
1657,-845.760329000593,4,False
1658,-826.760329000593,4,False
1659,-806.8452642279952,5,False
1660,-823.760329000593,4,False
1661,-897.760329000593,4,False
1662,-869.260329000593,4,False
1663,-775.760329000593,4,False
1664,-823.760329000593,4,False
1665,-851.760329000593,4,False
1666,-831.760329000593,4,False
1667,-820.760329000593,4,False
1668,-808.760329000593,4,False
1669,-698.760329000593,4,False
1670,-791.260329000593,4,False
1671,-839.760329000593,4,False
1672,-992.0815238949144,3,False
1673,-858.760329000593,4,False
1674,-838.260329000593,4,False
1675,-813.760329000593,4,False
1676,-826.760329000593,4,False
1677,-906.760329000593,4,False
1678,-779.760329000593,4,False
1679,-841.760329000593,4,False
1680,-771.260329000593,4,False
1681,-695.760329000593,4,False
1682,-803.260329000593,4,False
1683,-824.760329000593,4,False
1684,-751.260329000593,4,False
1685,-803.260329000593,4,False
1686,-794.260329000593,4,False
1687,-784.260329000593,4,False
1688,-823.260329000593,4,False
1689,-814.260329000593,4,False
1690,-866.760329000593,4,False
1691,-753.760329000593,4,False
1692,-788.760329000593,4,False
1693,-835.760329000593,4,False
1694,-825.760329000593,4,False
1695,-869.260329000593,4,False
1696,-833.260329000593,4,False
1697,-769.260329000593,4,False
1698,-847.760329000593,4,False
1699,-858.760329000593,4,False
1700,-821.760329000593,4,False
1701,-843.760329000593,4,False
1702,-856.760329000593,4,False
1703,-851.260329000593,4,False
1704,-821.260329000593,4,False
1705,-776.260329000593,4,False
1706,-841.260329000593,4,False
1707,-856.760329000593,4,False
1708,-846.760329000593,4,False
1709,-843.260329000593,4,False
1710,-853.760329000593,4,False
1711,-870.260329000593,4,False
1712,-844.260329000593,4,False
1713,-813.260329000593,4,False
1714,-807.760329000593,4,False
1715,-841.760329000593,4,False
1716,-839.760329000593,4,False
1717,-814.760329000593,4,False
1718,-826.260329000593,4,False
1719,-828.260329000593,4,False
1720,-859.260329000593,4,False
1721,-831.260329000593,4,False
1722,-757.760329000593,4,False
1723,-811.760329000593,4,False
1724,-814.260329000593,4,False
1725,-821.260329000593,4,False
1726,-863.260329000593,4,False
1727,-866.260329000593,4,False
1728,-864.760329000593,4,False
1729,-798.260329000593,4,False
1730,-843.760329000593,4,False
1731,-846.260329000593,4,False
1732,-861.260329000593,4,False
1733,-773.760329000593,4,False
1734,-824.260329000593,4,False
1735,-826.260329000593,4,False
1736,-838.760329000593,4,False
1737,-829.260329000593,4,False
1738,-821.260329000593,4,False
1739,-781.260329000593,4,False
1740,-829.260329000593,4,False
1741,-865.760329000593,4,False
1742,-851.260329000593,4,False
1743,-768.260329000593,4,False
1744,-836.260329000593,4,False
1745,-858.260329000593,4,False
1746,-803.760329000593,4,False
1747,-845.260329000593,4,False
1748,-850.760329000593,4,False
1749,-720.760329000593,4,False
1750,-735.260329000593,4,False
1751,-765.260329000593,4,False
1752,-859.260329000593,4,False
1753,-861.260329000593,4,False
1754,-831.260329000593,4,False
1755,-753.760329000593,4,False
1756,-823.760329000593,4,False
1757,-869.260329000593,4,False
1758,-811.260329000593,4,False
1759,-743.260329000593,4,False
1760,-826.260329000593,4,False
1761,-828.260329000593,4,False
1762,-816.260329000593,4,False
1763,-803.760329000593,4,False
1764,-785.760329000593,4,False
1765,-858.260329000593,4,False
1766,-873.760329000593,4,False
1767,-819.260329000593,4,False
1768,-761.260329000593,4,False
1769,-805.760329000593,4,False
1770,-832.260329000593,4,False
1771,-829.260329000593,4,False
1772,-844.760329000593,4,False
1773,-801.260329000593,4,False
1774,-730.760329000593,4,False
1775,-845.760329000593,4,False
1776,-818.260329000593,4,False
1777,-824.260329000593,4,False
1778,-881.760329000593,4,False
1779,-733.260329000593,4,False
1780,-818.760329000593,4,False
1781,-824.760329000593,4,False
1782,-841.760329000593,4,False
1783,-834.260329000593,4,False
1784,-859.260329000593,4,False
1785,-803.260329000593,4,False
1786,-846.760329000593,4,False
1787,-776.760329000593,4,False
1788,-835.260329000593,4,False
1789,-829.760329000593,4,False
1790,-846.260329000593,4,False
1791,-846.260329000593,4,False
1792,-673.260329000593,4,False
1793,-828.760329000593,4,False
1794,-846.760329000593,4,False
1795,-827.760329000593,4,False
1796,-831.760329000593,4,False
1797,-853.760329000593,4,False
1798,-816.760329000593,4,False
1799,-836.260329000593,4,False
1800,-833.760329000593,4,False
1801,-856.260329000593,4,False
1802,-843.760329000593,4,False
1803,-793.260329000593,4,False
1804,-743.260329000593,4,False
1805,-793.260329000593,4,False
1806,-774.260329000593,4,False
1807,-809.260329000593,4,False
1808,-788.760329000593,4,False
1809,-714.260329000593,4,False
1810,-741.260329000593,4,False
1811,-839.260329000593,4,False
1812,-835.760329000593,4,False
1813,-772.260329000593,4,False
1814,-837.760329000593,4,False
1815,-836.260329000593,4,False
1816,-715.760329000593,4,False
1817,-814.760329000593,4,False
1818,-730.760329000593,4,False
1819,-812.760329000593,4,False
1820,-831.260329000593,4,False
1821,-804.760329000593,4,False
1822,-861.760329000593,4,False
1823,-796.760329000593,4,False
1824,-818.260329000593,4,False
1825,-864.260329000593,4,False
1826,-859.760329000593,4,False
1827,-823.260329000593,4,False
1828,-825.760329000593,4,False
1829,-831.260329000593,4,False
1830,-852.760329000593,4,False
1831,-844.260329000593,4,False
1832,-762.260329000593,4,False
1833,-751.260329000593,4,False
1834,-796.260329000593,4,False
1835,-826.760329000593,4,False
1836,-796.260329000593,4,False
1837,-701.260329000593,4,False
1838,-819.260329000593,4,False
1839,-860.760329000593,4,False
1840,-871.260329000593,4,False
1841,-861.260329000593,4,False
1842,-797.760329000593,4,False
1843,-823.760329000593,4,False
1844,-746.260329000593,4,False
1845,-784.760329000593,4,False
1846,-789.260329000593,4,False
1847,-790.760329000593,4,False
1848,-753.760329000593,4,False
1849,-823.760329000593,4,False
1850,-756.760329000593,4,False
1851,-727.260329000593,4,False
1852,-801.760329000593,4,False
1853,-848.760329000593,4,False
1854,-790.760329000593,4,False
1855,-797.760329000593,4,False
1856,-814.260329000593,4,False
1857,-764.260329000593,4,False
1858,-844.260329000593,4,False
1859,-826.760329000593,4,False
1860,-749.260329000593,4,False
1861,-819.260329000593,4,False
1862,-833.760329000593,4,False
1863,-827.260329000593,4,False
1864,-806.760329000593,4,False
1865,-799.760329000593,4,False
1866,-781.760329000593,4,False
1867,-807.760329000593,4,False
1868,-887.760329000593,4,False
1869,-805.260329000593,4,False
1870,-854.260329000593,4,False
1871,-766.260329000593,4,False
1872,-864.260329000593,4,False
1873,-827.760329000593,4,False
1874,-811.760329000593,4,False
1875,-796.260329000593,4,False
1876,-828.760329000593,4,False
1877,-848.760329000593,4,False
1878,-715.760329000593,4,False
1879,-854.260329000593,4,False
1880,-856.760329000593,4,False
1881,-803.760329000593,4,False
1882,-796.760329000593,4,False
1883,-839.760329000593,4,False
1884,-754.260329000593,4,False
1885,-801.260329000593,4,False
1886,-823.760329000593,4,False
1887,-781.260329000593,4,False
1888,-813.760329000593,4,False
1889,-840.760329000593,4,False
1890,-730.760329000593,4,False
1891,-768.260329000593,4,False
1892,-828.760329000593,4,False
1893,-813.260329000593,4,False
1894,-949.0815238949143,3,False
1895,-781.260329000593,4,False
1896,-780.260329000593,4,False
1897,-791.260329000593,4,False
1898,-850.760329000593,4,False
1899,-849.260329000593,4,False
1900,-827.260329000593,4,False
1901,-825.260329000593,4,False
1902,-850.260329000593,4,False
1903,-819.260329000593,4,False
1904,-815.760329000593,4,False
1905,-836.760329000593,4,False
1906,-826.260329000593,4,False
1907,-806.260329000593,4,False
1908,-803.760329000593,4,False
1909,-800.260329000593,4,False
1910,-782.760329000593,4,False
1911,-784.260329000593,4,False
1912,-852.760329000593,4,False
1913,-819.260329000593,4,False
1914,-859.760329000593,4,False
1915,-785.760329000593,4,False
1916,-855.760329000593,4,False
1917,-811.760329000593,4,False
1918,-829.260329000593,4,False
1919,-831.760329000593,4,False
